"song","Laura Branigan","Self control","1980s,italo disco,dance rock","https://www.youtube.com/watch?v=RP0_8J7uxhs"
"song","Lauryn Hill","Doo-Wop (That Thing)",,"https://www.youtube.com/watch?v=T6QKqFPRZSA"
"song","Lauryn Hill","Freedom time",,"https://www.youtube.com/watch?v=8kMEGdw_VF8"
"song","Lauryn Hill","I find it hard to say (Rebel)",,"https://www.youtube.com/watch?v=mZlTK7mTpPs"
"song","Lauryn Hill","I Get Out",,"https://www.youtube.com/watch?v=0HdzTvH8mvw"
"song","Lauryn Hill","M. Intentional",,"https://www.youtube.com/watch?v=R2bDEreEbPE"
"song","Le Tigre","Deceptacon",,"https://www.youtube.com/watch?v=-SyBR-M2YvU"
"song","Le Tigre","I'm so excited",,"https://www.youtube.com/watch?v=10cCSfznCfQ"
"song","Leezy","Girls like you","lesbian,piano,relaxing","https://music.youtube.com/watch?v=Fs8-Kb3NC70"
"song","Leningrad","Super Good","folk,russian,uplifting","https://www.youtube.com/watch?v=Kpz0HHfKwPs"
"song","Les cadavres","No pasaran","punk","https://www.youtube.com/watch?v=rz7lLjNrEP8"
"song","Logic","1-800-273-8255 ft. Alessia Cara, Khalid","depression,gay,sad,trauma","https://www.youtube.com/watch?v=Kb24RrHIbFk"
"song","Lola young","Messy","2020s,pop-rock,soul-pop","https://www.youtube.com/watch?v=k-k2_Liofy8"
"song","Lil Nas X","Industry Baby","black,hiphop,queer","https://www.youtube.com/watch?v=0dkJUweVWKk"
"song","Lil Nas X","That's what I want","gay,pop","https://www.youtube.com/watch?v=QDYDRA5JPLE"
"song","Liniker e Ilú Obá De Min","Preciso Me Encontrar",,"https://www.youtube.com/watch?v=zVrc1qeth-4"
"song","Lizzo","Juice","fat,black,uplifting","https://www.youtube.com/watch?v=XaCrQL_8eMY"
"song","Louis Armstrong","Nobody knows the trouble I've seen",,"https://www.youtube.com/watch?v=SVKKRzemX_w"
"song","Ludwig von 88","Sous le soleil des tropiques",,"https://www.youtube.com/watch?v=z93K9I_0tDA"
"song","Ludwig von 88","Cassage de burnes",,"https://www.youtube.com/watch?v=wgRtCIvfqR8"
"song","M.I.A.","Bad Girls",,"https://www.youtube.com/watch?v=2uYs0gJD-LE"
"song","M.I.A.","Paper Planes",,"https://www.youtube.com/watch?v=ewRjZoRtu0Y"
"song","Madonna","Papa Don't Preach","1980s,feminist,pop","https://www.youtube.com/watch?v=qp3bgLARBE4"
"song","Man on man","1983","gay","https://www.youtube.com/watch?v=kGUjO_ZqOSk"
"song","Manu Chao","Clandestino",,"https://www.youtube.com/watch?v=TyA-oz7lSrc"
"song","Marlene","The cheater","relaxing","https://www.youtube.com/watch?v=rJRr6FKDZIw"
"song","Marvin Gaye","Let's get it on","1970s,sex-playlist","https://www.youtube.com/watch?v=x6QZn9xiuOE"
"song","Marvin Gaye","Sexual healing","1970s,sex-playlist","https://www.youtube.com/watch?v=rjlSiASsUIs"
"song","Marvin Gaye","What's going on","1970s,black,sex-playlist","https://www.youtube.com/watch?v=UhgOeraxa9Y"
"song","Mashrou' Leila","Kalaam","gay","https://www.youtube.com/watch?v=4iey2FAeGqk"
"song","Médine","17 Octobre",,"https://www.youtube.com/watch?v=0XAIHLNEcO0"
"song","Miike Snow","Genghis Khan",,"https://www.youtube.com/watch?v=P_SlAzsXa7E"
"song","Moby","Flower",,"https://www.youtube.com/watch?v=6A2V9Bu80J4"
"song","Mobb Deep","Shook Ones",,"https://www.youtube.com/watch?v=yoYZf-lBF_U"
"song","Muhammad Ali","Attica prison","black","https://www.youtube.com/watch?v=yNrNpw7hmcE"
"song","Muhammad Ali","Joe Frazier","black","https://www.youtube.com/watch?v=6xiw6BBJB2w"
"song","Muhammad Ali","No Viet Cong called me a nigger","black","https://www.youtube.com/watch?v=vd9aIamXjQI"
"song","Nadia Rose","Skwod",,"https://www.youtube.com/watch?v=Ns_0zp00UQk"
"song","Nancy Sinatra","These Boots Are Made For Walkin'","1960s,country,folk-rock,go-go","https://www.youtube.com/watch?v=GM1kzbAgo_E"
"song","Nina Simone","Ain't got no, I got life","black,sad,uplifting","https://www.youtube.com/watch?v=L5jI9I03q8E"
"song","Nina Simone","Feeling good",,"https://www.youtube.com/watch?v=D5Y11hwjMNs"
"song","Nina Simone","Four women","black,racism,sexism","https://www.youtube.com/watch?v=EWWqx_Keo1U"
"song","Nina Simone","I put a spell on you","","https://www.youtube.com/watch?v=WCjzNfJLHa0"
"song","Nocif","Douce France",,"https://www.youtube.com/watch?v=MmdEnAJp_zU"
"song","Nocif","Robert, je t'aime",,"https://www.youtube.com/watch?v=mjXFflykW_E"
"song","Norma Tanega","You're Dead",,"https://www.youtube.com/watch?v=ImAlx0amAIc"
"song","N.W.A.","Fuk da police",,"https://www.youtube.com/watch?v=qZuxPKUVGiw"
"song","N.W.A.","Parental discretion iz advised",,"https://www.youtube.com/watch?v=rz1Opgruj-Y"
"song","Onefour","Welcome to prison","hiphop,indigenous,poc","https://www.youtube.com/watch?v=5dJuYMj77_8"
"song","Olivia Newton-John","Physical","1980s,dance,dance-pop,post-disco","https://www.youtube.com/watch?v=4LjNxtwf7jo"
"song","Peeple watchin'","I'm still here, asshole","queer","https://www.youtube.com/watch?v=loVChTBfiuo"
"song","Philippe Katerine","Duo","relaxing","https://www.youtube.com/watch?v=FdkgDZg19jc"
"song","Philippe Katerine","Efféminé","queer,relaxing","https://www.youtube.com/watch?v=-SE0yz0MdaY"
"song","Philippe Katerine","La Banane",,"https://www.youtube.com/watch?v=h3ilLEN1Qew"
"song","Philippe Katerine","Nu","relaxing","https://www.youtube.com/watch?v=N-Ro03zmgJs",44,0
"song","Philippe Katerine","Sexy cool","dance,relaxing","https://www.youtube.com/watch?v=57wwPTy2UNk"
"song","Philippe Katerine","Stone avec toi","relaxing","https://www.youtube.com/watch?v=Z3zziYR7o4Q"
"song","Phuture","Acid tracks",,"https://www.youtube.com/watch?v=igNBeo3QSqc"
"song","Placebo","Ask for answers","depression,relaxing","https://www.youtube.com/watch?v=cpwaeafc7nM"
"song","Placebo","Every you every me",,"https://www.youtube.com/watch?v=OMaycNcPsHI"
"song","Placebo","Running up that hill","2000s","https://www.youtube.com/watch?v=nIJ8DogiIiw"
"song","Placebo","Song to say goodbye",,"https://www.youtube.com/watch?v=e7bxXjQL3cY"
"song","Placebo","Special needs","2000s,relaxing,sex-playlist","https://www.youtube.com/watch?v=HClZwFNNMKs"
"song","Placebo","You don't care about us",,"https://www.youtube.com/watch?v=qXnTOzUgDv0"
"song","Placebo","Where is my mind",,"https://www.youtube.com/watch?v=hp6oQS_h1s0"
"song","PNL","Au DD",,"https://www.youtube.com/watch?v=BtyHYIpykN0"
"song","PNL","Deux frères",,"https://www.youtube.com/watch?v=vNpl-M3_9_o"
"song","PNL","Je vis, je visser",,"https://www.youtube.com/watch?v=wgPyDTT0e7w"
"song","PNL","Part. 1 - Naha",,"https://www.youtube.com/watch?v=IOwom_Gp__Q"
"song","PNL","Part. 2 - Onizuka",,"https://www.youtube.com/watch?v=YdjO4EpEzZw"
"song","PNL","Part. 3 - Bené",,"https://www.youtube.com/watch?v=NmweQ43916w"
"song","Power struggle","Organizing steadily","hiphop,socialism","https://www.youtube.com/watch?v=mXu1ZDSEU3k"
"song","Princess Nokia","I like him",,"https://www.youtube.com/watch?v=wy_noTC-cYI"
"song","Princess Nokia","Kitana",,"https://www.youtube.com/watch?v=Ll0XbB3GxuA"
"song","Princess Nokia","Tomboy",,"https://www.youtube.com/watch?v=AH-LyInSNYw"
"song","Prince Waly","BO Y Z","french,gay,hip-hop,2010s","https://www.youtube.com/watch?v=YLXOtiA9il0"
"song","Public enemy","Fight the power",,"https://www.youtube.com/watch?v=mmo3HFa2vjg"
"song","Queen","Bohemian Rhapsody","1980s","https://www.youtube.com/watch?v=fJ9rUzIMcZQ"
"song","Queen","Don't stop me now","1980s,gay,queer,sex-playlist","https://www.youtube.com/watch?v=HgzGwKwLmgM"
"song","Queen","I want to break free","1980s,queer","https://www.youtube.com/watch?v=Kee9Et2j7DA"
"song","Radiohead","Creep","1990s,alternative-rock,grunge","https://www.youtube.com/watch?v=XFkzRNyygfk"
"song","Ravel","Boléro","orchestre","https://www.youtube.com/watch?v=gg1TDKBSRvg"
"song","Redbone","Come and get your love","1970s,dance-rock,disco,pop-rock,soul","https://www.youtube.com/watch?v=BA4rSO-h9Io"
"song","Renaud","Dès que le vent soufflera","french,ocean","https://www.youtube.com/watch?v=Eberk2bdLqE"
"song","Renaud","Hexagone","french,revolution","https://www.youtube.com/watch?v=v9j7oWUuH18"
"song","Rivers Cuomo","Backflip","uplifting","https://www.youtube.com/watch?v=4YBL6fKQ26A"
"song","RMR","Rascal",,"https://www.youtube.com/watch?v=WCdAtvwW1E8"
"song","Ruby Rose","Break Free",,"https://www.youtube.com/watch?v=EFjsSSDLl8w"
"song","Sade","Kiss of life","1990s,sex-playlist","https://www.youtube.com/watch?v=MmOau-PMWJk"
"song","Sade","No ordinary love","1990s,sex-playlist","https://www.youtube.com/watch?v=_WcWHZc8s2I"
"song","Sade","Your love is king","1990s,sex-playlist","https://www.youtube.com/watch?v=k1ljpLQ1V6Y"
"song","Sefyu","3ème guerre",,"https://www.youtube.com/watch?v=eVp_kARGQ18"
"song","Serge Gainsbourg","Aux armes et Caetera","1970s,french,raggae","https://www.youtube.com/watch?v=egHsU2zBgKI"
"song","Seth Gueko","Titi Parisien",,"https://www.youtube.com/watch?v=fmSAQYW7jVk"
"song","Sevdaliza","Human",,"https://www.youtube.com/watch?v=9t7SclAXoQw"
"song","Sevdaliza","Lamp Lady",,"https://www.youtube.com/watch?v=fqtMLnucPcI"
"song","Sevdaliza","Oh my god",,"https://www.youtube.com/watch?v=COx7NEy09t8"
"song","Sevdaliza","That other girl",,"https://www.youtube.com/watch?v=koAtzvSBvfE"
"song","Shay","1200",,"https://www.youtube.com/watch?v=1xkmU-IWE9o"
"song","Shay","PMW",,"https://www.youtube.com/watch?v=ChuMbx9sCvI"
"song","Sinéad O'Connor","Nothing Compares 2 U","blue-eyed soul,love,pop","https://www.youtube.com/watch?v=0-EF60neguk"
"song","Sixpence None the Richer","Kiss Me","1990s,alternative-rock,pop","https://www.youtube.com/watch?v=Jnq9wPDoDKg"
"song","Skee-Lo","I wish","1990s,black,hiphop","https://www.youtube.com/watch?v=ryDOy3AosBw"
"song","Slime","Deutschland muss sterben",,"https://www.youtube.com/watch?v=ID4lstARK0w"
"song","Sookee","Queere Tiere",,"https://www.youtube.com/watch?v=E1zaKaP6i4o"
"song","Sookee & Tapete","Pro Homo",,"https://www.youtube.com/watch?v=MUo66HokFn8"
"song","Sookee feat. Spezial K","Zusammenhänge",,"https://www.youtube.com/watch?v=zhFdYP9agLI"
"song","Supertramp","Breakfast in America","1970s,progressive-pop","https://www.youtube.com/watch?v=aQdoUUi3iJ8"
"song","Supertramp","Take the long way home","1970s,progressive-rock","https://www.youtube.com/watch?v=_Pts0jqX-yY"
"song","Supertramp","The Logical Song","1970s,progressive-rock,pop-rock","https://www.youtube.com/watch?v=kln_bIndDJg"
"song","Supertramp","Goodbye stranger","1970s,progressive-pop","https://www.youtube.com/watch?v=u8pVZ5hTGJQ"
"song","Steven Universe feat. Rebecca Sugar","Love like you","relaxing","https://www.youtube.com/watch?v=GDTD24KsdGc"
"song","Steve Miller","Abracadabra","1980s,electronic,rock","https://www.youtube.com/watch?v=tY8B0uQpwZs"
"song","Steve Monite","Only you","1980s,afro-boogie,funk,nigeria","https://www.youtube.com/watch?v=wGsSAVz1BBQ"
"song","Stic.man","I believe",,"https://www.youtube.com/watch?v=-DiZym5nqyc"
"song","Stupeflip","35 animaux morts",,"https://www.youtube.com/watch?v=2NilTEdinYQ"
"song","Stupeflip","Le spleen des petits",,"https://www.youtube.com/watch?v=ODcGoug3dgg"
"song","Stupeflip","Stupeflip vite !!!",,"https://www.youtube.com/watch?v=PdaAHMztNVE"
"song","ST x Liam","Always keep it real","hiphop","https://stxliam.bandcamp.com/track/always-keep-it-real-ft-nox-chibi-2"
"song","ST x Liam","Bonjour, Hi (ft. Mori$$ Regal)","hiphop,franglophone","https://stxliam.bandcamp.com/track/bonjour-hi-ft-mori-regal"
"song","ST x Liam","Cats","cats,hiphop","https://stxliam.bandcamp.com/track/real-cats"
"song","ST x Liam","Hautain","hiphop,franglophone","https://stxliam.bandcamp.com/track/hautain"
"song","ST x Liam","Malheureux","hiphop,sad","https://stxliam.bandcamp.com/track/malheureux"
"song","ST x Liam","MBC","hiphop","https://stxliam.bandcamp.com/track/mbc-feat-smitty-bacalley"
"song","ST x Liam","Purple","hiphop,franglophone","https://stxliam.bandcamp.com/track/purple"
"song","ST x Liam","W.Y.H","hiphop","https://stxliam.bandcamp.com/track/w-y-h"
"song","Suprême NTM","Qu'est-ce qu'on attend",,"https://www.youtube.com/watch?v=duZh2lOgl5s"
"song","Suprême NTM","Seine Saint-Denis Style",,"https://www.youtube.com/watch?v=Wn1Ny-RNAG8"
"song","Tapete","Schwarzfahrt",,"https://www.youtube.com/watch?v=izis0lupMmM"
"song","Tears for fears","Everybody wants to rule the world","1980s,new wave,synth-pop","https://www.youtube.com/watch?v=U4zA0xnBEJU"
"song","Tendresse","Gha Démo",,"https://www.youtube.com/watch?v=ousNg67Ug90"
"song","Tennis","Borrowed Time","2020s,relaxing","https://www.youtube.com/watch?v=EQwJPWSmznM"
"song","Tina Turner","What's Love Got To Do With It","1980s,cheesy,love","https://www.youtube.com/watch?v=oGpFcHTxjZs"
"song","Tinariwen","Ténéré Tàqqàl","depression,sahara","https://www.youtube.com/watch?v=boiiiVh52v4"
"song","Tobi Lou","Skin Care Tutorial 2020",,"https://www.youtube.com/watch?v=-qNzEHYib_U"
"song","The Animals","House Of The Rising Sun","1960s,blues-rock,R&B","https://www.youtube.com/watch?v=N4bFqW_eu2I"
"song","The Clash","I fought the law","dancing,punk","https://www.youtube.com/watch?v=AL8chWFuM-s"
"song","The Crusaders","Street life","relaxing","https://www.youtube.com/watch?v=nuAYUVMdSrw"
"song","The Beatles","Hey Jude","1960s,rock","https://www.youtube.com/watch?v=mQER0A0ej0M"
"song","The Beatles","Twist and Shout","1960s,rock-n-roll","https://www.youtube.com/watch?v=2RicaUqd9Hg"
"song","The Blaze","Virile",,"https://www.youtube.com/watch?v=UivZrL2znh0"
"song","The Blaze","Territory",,"https://www.youtube.com/watch?v=54fea7wuV6s"
"song","The Cure","Boys don't cry","1970s,depression,post-punk,new wave,jangle pop","https://www.youtube.com/watch?v=9GkVhgIeGJQ"
"song","The human league","Don't you want me","1980s,new wave,synth-pop","https://www.youtube.com/watch?v=uPudE8nDog0"
"song","The Ides of March","Vehicle","1970s,jazz,rock,sexy","https://www.youtube.com/watch?v=bq95nZBbNHI"
"song","The Internet","Get away",,"https://www.youtube.com/watch?v=z32HJ7PHnKY"
"song","The Internet","Girl ft. Kaytranada",,"https://www.youtube.com/watch?v=zmY8mG4_3j4"
"song","The Internet","Hold on",,"https://www.youtube.com/watch?v=z8Kr_aFB6Ww"
"song","The Internet","Palace & Curse (Feat. Tyler, the Creator and Steve Lacy)",,"https://www.youtube.com/watch?v=Ep8FxShI4Uc"
"song","The Internet","It gets better",,"https://www.youtube.com/watch?v=wW2jXYn3_4Y"
"song","The Internet","Special affair",,"https://www.youtube.com/watch?v=ESxDzsv3CkI"
"song","The Notorious B.I.G.","Juicy",,"https://www.youtube.com/watch?v=_JZom_gVfuw"
"song","The Rolling Stones","Paint it, black","1960s,raga rock,rock","https://www.youtube.com/watch?v=O4irXQhgMqg"
"song","The Ronettes","Be my baby","1960s,love,pop,R&B,soul","https://www.youtube.com/watch?v=jSPpbOGnFgk"
"song","The Slits","I heard it through the grapevine","1970s,sexy","https://www.youtube.com/watch?v=0a8ajxJuQNk"
"song","The Slits","Shoplifting","1970s,consumerism,punk","https://www.youtube.com/watch?v=5ygYqPlqoOY"
"song","The Slits","So tough","1970s,feminist,punk","https://www.youtube.com/watch?v=55DQ5PNNg8c"
"song","The Slits","Spend spend spend","1970s,consumerism,punk","https://www.youtube.com/watch?v=DmJTIVVNDjo"
"song","The Slits","Typical girls","1970s,feminist,punk","https://www.youtube.com/watch?v=0_HH5VTPTOo"
"song","The Standells","Have You Ever Spent the Night In Jail",,"https://www.youtube.com/watch?v=1aa07_Xl4pM"
"song","The Stranglers","Golden Brown",,"https://www.youtube.com/watch?v=AWAsI3U2EaE"
"song","The Verve","Bitter Sweet Symphony","1990s,britpop","https://www.youtube.com/watch?v=1lyu1KKwC74"
"song","The White Stripes","We're Going To Be Friends","2000s,folk","https://www.youtube.com/watch?v=PKfD8d3XJok"
"song","They might be giants","Istanbul (not Constantinople)","dancing","https://www.youtube.com/watch?v=0XlO39kCQ-8"
"song","Thin Lizzy","The boys are back in town","1970s,hard-rock,rock","https://www.youtube.com/watch?v=wIE5wwvicew"
"song","The Sugar Hill Gang","Rapper's Delight",,"https://www.youtube.com/watch?v=rKTUAESacQM"
"song","Thelma Houston","Don't leave me this way",,"https://www.youtube.com/watch?v=Zjtlb7Jvg-g"
"song","Tom Cochrane","Life is a highway","1990s,country-rock,light,positive,rock","https://www.youtube.com/watch?v=U3sMjm9Eloo"
"song","Tom Lehrer","We Will All Go Together When We Go",,"https://www.youtube.com/watch?v=frAEmhqdLFs"
"song","Ton Steine Scherben","Rauch Haus Song",,"https://www.youtube.com/watch?v=TYSFGT7UGS8"
"song","Toots & the Maytals","54-45 was my number",,"https://www.youtube.com/watch?v=UhH1Lxv-8sA"
"song","Tracy Chapman","'Bout a revolution","relaxing,revolution,uplifting","https://www.youtube.com/watch?v=721JQZw6Spg"
"song","Tracy Chapman","Fast car","black","https://www.youtube.com/watch?v=AIOAlaACuv4"
"song","Tyler the Creator","A boy is a gun","relaxing","https://www.youtube.com/watch?v=9JQDPjpfiGw"
"song","Tyler the Creator","Boyfriend","relaxing","https://www.youtube.com/watch?v=sOlNhcdlcB4"
"song","Tyler the Creator","Earfquake","relaxing","https://www.youtube.com/watch?v=HmAsUQEFYGI"
"song","Tyler the Creator","Find your wings","relaxing","https://www.youtube.com/watch?v=4ku-s98PCx0"
"song","Tyler the Creator","I think","relaxing","https://www.youtube.com/watch?v=rkRdgFvuiYk"
"song","Vaudou Game","Pas contente","dance,relaxing,uplifting","https://www.youtube.com/watch?v=sN9StbxjJPw"
"song","Violent Femmes","Blister in the sun","1980s","https://www.youtube.com/watch?v=JE-dqW4uBEE"
"song","Waving the guns","Du (Shade, dass Beton nicht brennt)",,"https://www.youtube.com/watch?v=hrQmgmG1MGw"
"song","Wax Fang","Majestic",,"https://www.youtube.com/watch?v=4B6E0mijV5A"
"song","Wham!","Last Christmas","1980s,xmas","https://www.youtube.com/watch?v=E8gmARGvPlI"
"song","Whitney Houston","I wanna dance with somebody","1980s,cheesy","https://www.youtube.com/watch?v=eH3giaIzONA"
"song","Willie Nelson","Cowboys Are, Frequently, Secretly, Fond Of Each Other","country,gay,queer,uplifting","https://www.youtube.com/watch?v=2FdUjkKApGc"
"song","Willie Nelson","The rainbow connection","gay,queer","https://www.youtube.com/watch?v=3kih6sGyxCQ"
"song","Ya basta","Cocktail Molotov",,"https://www.youtube.com/watch?v=QE0EwYcEzTc"
"song","Ya basta","Que la peur change de camp",,"https://www.youtube.com/watch?v=hkLMjzfydco"
"song","Zebda","Double peine",,"https://www.youtube.com/watch?v=VWFTmz7YipA"
"song","Zebda","Goota ma différence",,"https://www.youtube.com/watch?v=OoDn4j6pn8I"
"song","Zebda","Le Bruit et l'odeur",,"https://www.youtube.com/watch?v=Fh2otDHTo68"
"song","Zebda","On Est Chez Nous",,"https://www.youtube.com/watch?v=-dldrT5Erqo"
"song","Z.E.P.","Nique la France",,"https://www.youtube.com/watch?v=8YOMeGMbjV0"
"sound","","Brown noise",,"https://upload.wikimedia.org/wikipedia/commons/c/c9/Brownnoise.ogg"
"sound","Marconi Union","Weightless",,"https://www.youtube.com/watch?v=UfcAVejslrU"
"sound","","Autogenic meditation",,"https://www.youtube.com/watch?v=MFxlK1ZvOmA"
